transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,payment_method,order_status,shipping_cost,discount_code,discount_amount,sales_channel,subtotal,total,transaction_month
TXN-0002629,2024-09-17,CUST-00959,PROD-0076,4,491.99,Credit Card,Completed,0.0,,0.0,Mobile App,1967.96,1967.96,2024-09
TXN-0002630,2024-09-28,CUST-00923,PROD-0073,1,103.13,Credit Card,Completed,0.0,,0.0,Website,103.13,103.13,2024-09
TXN-0002631,2024-08-28,CUST-00929,PROD-0007,5,230.02,Google Pay,Completed,0.0,,0.0,Mobile App,1150.1000000000001,1150.1000000000001,2024-08
TXN-0002632,2024-08-15,CUST-00854,PROD-0072,1,459.93,Credit Card,Shipped,0.0,,0.0,Website,459.93,459.93,2024-08
TXN-0002633,2024-10-27,CUST-00313,PROD-0129,1,458.21,PayPal,Completed,0.0,,0.0,Mobile App,458.21,458.21,2024-10
TXN-0002634,2024-10-17,CUST-01013,PROD-0131,5,252.71,PayPal,Shipped,0.0,,0.0,In-Store,1263.55,1263.55,2024-10
TXN-0002635,2024-08-14,CUST-01068,PROD-0104,1,76.05,PayPal,Completed,7.99,,0.0,Website,76.05,84.03999999999999,2024-08
TXN-0002636,2024-08-23,CUST-00248,PROD-0028,3,409.32,Bank Transfer,Completed,0.0,,0.0,Website,1227.96,1227.96,2024-08
TXN-0002637,2024-04-08,CUST-00154,PROD-0043,2,296.72,Debit Card,Completed,0.0,,0.0,Website,593.44,593.44,2024-04
TXN-0002638,2024-08-03,CUST-01169,PROD-0097,1,388.84,PayPal,Completed,0.0,,0.0,Mobile App,388.84,388.84,2024-08
TXN-0002639,2024-04-30,CUST-01020,PROD-0046,1,236.63,Credit Card,Processing,0.0,,0.0,Mobile App,236.63,236.63,2024-04
TXN-0002640,2024-08-16,CUST-01068,PROD-0001,3,109.89,Credit Card,Completed,0.0,,0.0,Website,329.67,329.67,2024-08
TXN-0002641,2024-10-06,CUST-01052,PROD-0102,1,21.74,Debit Card,Shipped,7.99,FLASH30,6.52,Website,21.74,23.21,2024-10
TXN-0002642,2024-10-21,CUST-00689,PROD-0035,2,283.97,Credit Card,Completed,0.0,,0.0,Mobile App,567.94,567.94,2024-10
TXN-0002643,2024-07-28,CUST-00795,PROD-0054,4,88.9,Google Pay,Completed,0.0,,0.0,Mobile App,355.6,355.6,2024-07
TXN-0002644,2024-08-27,CUST-00693,PROD-0024,1,101.69,PayPal,Completed,0.0,VIP25,25.42,Mobile App,101.69,76.27,2024-08
TXN-0002645,2024-10-25,CUST-00053,PROD-0022,1,223.78,Credit Card,Completed,0.0,,0.0,Website,223.78,223.78,2024-10
TXN-0002646,2024-10-01,CUST-00888,PROD-0016,1,226.61,Credit Card,Completed,0.0,FLASH30,67.98,Mobile App,226.61,158.63,2024-10
TXN-0002647,2024-04-22,CUST-00640,PROD-0013,1,144.44,Credit Card,Shipped,0.0,,0.0,Website,144.44,144.44,2024-04
TXN-0002648,2024-09-16,CUST-00795,PROD-0100,1,74.63,Debit Card,Completed,12.99,,0.0,Website,74.63,87.61999999999999,2024-09
TXN-0002649,2024-09-23,CUST-00638,PROD-0100,2,473.02,Apple Pay,Completed,0.0,,0.0,Website,946.04,946.04,2024-09
TXN-0002650,2024-09-21,CUST-00629,PROD-0062,3,74.49,Debit Card,Processing,0.0,,0.0,Mobile App,223.46999999999997,223.46999999999997,2024-09
TXN-0002652,2024-09-30,CUST-00347,PROD-0078,4,159.38,Credit Card,Completed,0.0,,0.0,Website,637.52,637.52,2024-09
TXN-0002653,2024-09-30,CUST-00200,PROD-0067,1,434.5,Credit Card,Shipped,0.0,,0.0,Marketplace,434.5,434.5,2024-09
TXN-0002654,2024-10-24,CUST-00249,PROD-0091,4,210.92,Debit Card,Shipped,0.0,,0.0,Website,843.68,843.68,2024-10
TXN-0002655,2024-08-01,CUST-01167,PROD-0033,1,70.77,Credit Card,Shipped,12.99,,0.0,In-Store,70.77,83.75999999999999,2024-08
TXN-0002656,2024-09-25,CUST-00198,PROD-0115,1,15.02,Credit Card,Completed,5.99,,0.0,In-Store,15.02,21.009999999999998,2024-09
TXN-0002657,2024-07-16,CUST-00336,PROD-0019,1,363.75,Credit Card,Shipped,0.0,,0.0,Mobile App,363.75,363.75,2024-07
TXN-0002658,2024-07-06,CUST-00742,PROD-0124,2,360.1,Debit Card,Cancelled,0.0,,0.0,Mobile App,720.2,720.2,2024-07
TXN-0002659,2024-10-13,CUST-00761,PROD-0143,1,214.7,Debit Card,Completed,0.0,,0.0,Mobile App,214.7,214.7,2024-10
TXN-0002660,2024-08-24,CUST-00200,PROD-0120,5,71.88,Apple Pay,Completed,0.0,,0.0,Website,359.4,359.4,2024-08
TXN-0002661,2024-09-19,CUST-00934,PROD-0097,2,192.09,PayPal,Completed,0.0,,0.0,Mobile App,384.18,384.18,2024-09
TXN-0002662,2024-06-22,CUST-00928,PROD-0024,2,299.03,PayPal,Completed,0.0,,0.0,Marketplace,598.06,598.06,2024-06
TXN-0002663,2024-10-13,CUST-00297,PROD-0027,2,354.92,Credit Card,Refunded,0.0,,0.0,Marketplace,709.84,709.84,2024-10
TXN-0002664,2024-08-21,CUST-00358,PROD-0075,5,48.33,Credit Card,Refunded,0.0,,0.0,Social Media,241.64999999999998,241.64999999999998,2024-08
TXN-0002665,2024-09-01,CUST-01123,PROD-0023,1,282.58,Debit Card,Completed,0.0,,0.0,Social Media,282.58,282.58,2024-09
TXN-0002666,2024-10-07,CUST-00967,PROD-0041,2,145.29,Credit Card,Completed,0.0,,0.0,Website,290.58,290.58,2024-10
TXN-0002667,2024-10-19,CUST-00845,PROD-0056,3,312.45,Credit Card,Processing,0.0,,0.0,Mobile App,937.3499999999999,937.3499999999999,2024-10
TXN-0002668,2024-08-25,CUST-00093,PROD-0098,1,327.58,Credit Card,Shipped,0.0,,0.0,Mobile App,327.58,327.58,2024-08
TXN-0002669,2024-08-08,CUST-00547,PROD-0146,2,456.19,Credit Card,Completed,0.0,,0.0,Social Media,912.38,912.38,2024-08
TXN-0002670,2024-10-05,CUST-00705,PROD-0006,2,211.08,Credit Card,Processing,0.0,,0.0,Website,422.16,422.16,2024-10
TXN-0002671,2024-08-26,CUST-00242,PROD-0040,1,273.41,Apple Pay,Cancelled,0.0,,0.0,Mobile App,273.41,273.41,2024-08
TXN-0002672,2024-09-27,CUST-00584,PROD-0042,1,141.42,Credit Card,Completed,0.0,,0.0,Website,141.42,141.42,2024-09
TXN-0002673,2024-08-14,CUST-00749,PROD-0032,2,150.4,Credit Card,Shipped,0.0,,0.0,Website,300.8,300.8,2024-08
TXN-0002674,2024-10-14,CUST-00398,PROD-0010,3,32.55,Credit Card,Cancelled,9.99,,0.0,Website,97.64999999999999,107.63999999999999,2024-10
TXN-0002675,2024-06-17,CUST-00925,PROD-0069,1,150.16,PayPal,Completed,0.0,,0.0,In-Store,150.16,150.16,2024-06
TXN-0002676,2024-10-07,CUST-00988,PROD-0009,2,41.27,PayPal,Cancelled,5.99,,0.0,Mobile App,82.54,88.53,2024-10
TXN-0002677,2024-09-30,CUST-00397,PROD-0069,3,482.31,Credit Card,Completed,0.0,SAVE10,144.69,Mobile App,1446.93,1302.24,2024-09
TXN-0002678,2024-10-24,CUST-00987,PROD-0139,2,315.88,PayPal,Completed,0.0,,0.0,Website,631.76,631.76,2024-10
TXN-0002679,2024-10-20,CUST-00128,PROD-0099,2,94.83,Credit Card,Completed,0.0,,0.0,Mobile App,189.66,189.66,2024-10
TXN-0002680,2024-09-14,CUST-00987,PROD-0074,2,67.21,PayPal,Completed,0.0,,0.0,Social Media,134.42,134.42,2024-09
TXN-0002681,2024-10-09,CUST-00198,PROD-0103,2,191.35,PayPal,Completed,0.0,,0.0,Website,382.7,382.7,2024-10
TXN-0002682,2024-07-11,CUST-00094,PROD-0123,1,160.74,PayPal,Shipped,0.0,SUMMER20,32.15,In-Store,160.74,128.59,2024-07
TXN-0002683,2024-10-27,CUST-00790,PROD-0102,5,146.82,PayPal,Completed,0.0,,0.0,Website,734.0999999999999,734.0999999999999,2024-10
TXN-0002684,2024-09-29,CUST-00602,PROD-0008,1,239.41,Credit Card,Completed,0.0,,0.0,In-Store,239.41,239.41,2024-09
TXN-0002685,2024-10-03,CUST-01082,PROD-0019,4,457.3,Debit Card,Processing,0.0,FLASH30,548.76,Mobile App,1829.2,1280.44,2024-10
TXN-0002686,2024-10-26,CUST-00450,PROD-0002,3,288.33,Credit Card,Processing,0.0,,0.0,Website,864.99,864.99,2024-10
TXN-0002687,2024-10-20,CUST-00352,PROD-0055,5,265.39,Google Pay,Completed,0.0,,0.0,Website,1326.9499999999998,1326.9499999999998,2024-10
TXN-0002688,2024-09-25,CUST-00638,PROD-0139,2,405.2,Credit Card,Shipped,0.0,,0.0,Website,810.4,810.4,2024-09
TXN-0002689,2024-09-17,CUST-00593,PROD-0017,1,11.96,Debit Card,Cancelled,5.99,WELCOME15,1.79,Website,11.96,16.160000000000004,2024-09
TXN-0002690,2024-09-26,CUST-00428,PROD-0061,2,106.71,Credit Card,Processing,0.0,VIP25,53.36,Mobile App,213.42,160.06,2024-09
TXN-0002691,2024-09-12,CUST-00843,PROD-0131,2,253.12,Credit Card,Completed,0.0,VIP25,126.56,Website,506.24,379.68,2024-09
TXN-0002692,2024-09-03,CUST-00905,PROD-0086,1,355.59,Debit Card,Refunded,0.0,SUMMER20,71.12,In-Store,355.59,284.46999999999997,2024-09
TXN-0002693,2024-10-27,CUST-01009,PROD-0035,1,247.65,Debit Card,Cancelled,0.0,,0.0,Marketplace,247.65,247.65,2024-10
TXN-0002694,2024-09-20,CUST-01167,PROD-0103,2,90.21,Credit Card,Completed,0.0,,0.0,Social Media,180.42,180.42,2024-09
TXN-0002695,2024-04-12,CUST-00331,PROD-0066,5,465.68,Credit Card,Processing,0.0,,0.0,Mobile App,2328.4,2328.4,2024-04
TXN-0002696,2024-09-14,CUST-00862,PROD-0001,2,171.04,PayPal,Completed,0.0,,0.0,Mobile App,342.08,342.08,2024-09
TXN-0002697,2024-08-21,CUST-00506,PROD-0135,1,396.22,Credit Card,Refunded,0.0,,0.0,Website,396.22,396.22,2024-08
TXN-0002698,2024-10-05,CUST-00824,PROD-0148,1,446.78,Debit Card,Completed,0.0,,0.0,Mobile App,446.78,446.78,2024-10
TXN-0002699,2024-07-30,CUST-00612,PROD-0119,3,179.75,Debit Card,Refunded,0.0,,0.0,Mobile App,539.25,539.25,2024-07
TXN-0002700,2024-07-31,CUST-01192,PROD-0134,5,424.19,Debit Card,Completed,0.0,,0.0,Marketplace,2120.95,2120.95,2024-07
TXN-0002701,2024-09-13,CUST-00880,PROD-0055,1,358.27,Credit Card,Completed,0.0,,0.0,Website,358.27,358.27,2024-09
TXN-0002702,2024-03-18,CUST-01143,PROD-0100,1,453.09,PayPal,Cancelled,0.0,,0.0,Mobile App,453.09,453.09,2024-03
TXN-0002703,2024-10-19,CUST-00986,PROD-0021,1,133.13,Credit Card,Completed,0.0,,0.0,Mobile App,133.13,133.13,2024-10
TXN-0002704,2024-10-26,CUST-01073,PROD-0051,4,466.32,Credit Card,Completed,0.0,,0.0,Mobile App,1865.28,1865.28,2024-10
TXN-0002705,2024-07-31,CUST-00959,PROD-0100,1,41.99,Debit Card,Completed,7.99,VIP25,10.5,Website,41.99,39.480000000000004,2024-07
TXN-0002706,2024-07-21,CUST-00596,PROD-0008,5,398.89,Credit Card,Shipped,0.0,,0.0,Mobile App,1994.4499999999998,1994.4499999999998,2024-07
TXN-0002707,2024-10-20,CUST-00312,PROD-0068,4,223.47,Credit Card,Refunded,0.0,FLASH30,268.16,Marketplace,893.88,625.72,2024-10
TXN-0002708,2024-10-09,CUST-00459,PROD-0107,4,97.16,PayPal,Completed,0.0,,0.0,Marketplace,388.64,388.64,2024-10
TXN-0002709,2024-10-26,CUST-00019,PROD-0144,1,48.9,Google Pay,Completed,9.99,,0.0,Mobile App,48.9,58.89,2024-10
TXN-0002710,2024-10-07,CUST-00662,PROD-0067,1,200.87,Debit Card,Completed,0.0,,0.0,In-Store,200.87,200.87,2024-10
TXN-0002711,2024-07-30,CUST-00640,PROD-0002,1,200.76,Credit Card,Refunded,0.0,SUMMER20,40.15,Marketplace,200.76,160.60999999999999,2024-07
TXN-0002712,2024-09-14,CUST-00665,PROD-0001,3,122.67,Credit Card,Completed,0.0,,0.0,Mobile App,368.01,368.01,2024-09
TXN-0002713,2024-10-02,CUST-01169,PROD-0001,2,115.59,Debit Card,Completed,0.0,,0.0,Mobile App,231.18,231.18,2024-10
TXN-0002714,2024-09-30,CUST-01088,PROD-0102,2,205.75,Debit Card,Completed,0.0,,0.0,Mobile App,411.5,411.5,2024-09
TXN-0002715,2024-10-27,CUST-00201,PROD-0115,5,210.95,Credit Card,Completed,0.0,,0.0,Website,1054.75,1054.75,2024-10
TXN-0002716,2024-10-06,CUST-00457,PROD-0135,5,226.75,PayPal,Completed,0.0,,0.0,Mobile App,1133.75,1133.75,2024-10
TXN-0002717,2024-08-26,CUST-00554,PROD-0088,5,435.68,Credit Card,Cancelled,0.0,,0.0,Mobile App,2178.4,2178.4,2024-08
TXN-0002718,2024-03-22,CUST-00448,PROD-0092,4,309.5,Credit Card,Cancelled,0.0,,0.0,Website,1238.0,1238.0,2024-03
TXN-0002719,2024-07-07,CUST-00943,PROD-0018,1,20.0,Credit Card,Completed,5.99,,0.0,In-Store,20.0,25.990000000000002,2024-07
TXN-0002720,2024-10-26,CUST-00663,PROD-0088,1,264.35,PayPal,Completed,0.0,,0.0,Website,264.35,264.35,2024-10
TXN-0002721,2024-06-12,CUST-00725,PROD-0033,1,383.59,Credit Card,Completed,0.0,,0.0,Website,383.59,383.59,2024-06
TXN-0002722,2024-07-28,CUST-01009,PROD-0073,1,37.63,Credit Card,Processing,7.99,,0.0,Mobile App,37.63,45.620000000000005,2024-07
TXN-0002723,2024-07-29,CUST-00950,PROD-0028,5,217.07,Credit Card,Completed,0.0,SAVE10,108.54,Mobile App,1085.35,976.81,2024-07
TXN-0002724,2024-09-21,CUST-00158,PROD-0087,1,231.08,Apple Pay,Completed,0.0,,0.0,Website,231.08,231.08,2024-09
TXN-0002725,2024-09-27,CUST-00858,PROD-0053,2,477.46,Debit Card,Completed,0.0,,0.0,Website,954.92,954.92,2024-09
TXN-0002726,2024-10-06,CUST-00566,PROD-0044,3,243.08,Credit Card,Completed,0.0,SUMMER20,145.85,Website,729.24,583.39,2024-10
TXN-0002727,2024-10-23,CUST-00363,PROD-0080,2,377.44,PayPal,Refunded,0.0,,0.0,Website,754.88,754.88,2024-10
TXN-0002728,2024-10-12,CUST-00053,PROD-0138,1,158.41,Credit Card,Completed,0.0,,0.0,Website,158.41,158.41,2024-10
TXN-0002729,2024-10-11,CUST-00626,PROD-0014,1,391.85,Debit Card,Refunded,0.0,,0.0,Mobile App,391.85,391.85,2024-10
TXN-0002730,2024-09-18,CUST-00441,PROD-0103,2,168.09,Debit Card,Completed,0.0,,0.0,Website,336.18,336.18,2024-09
TXN-0002731,2024-08-06,CUST-00312,PROD-0036,3,220.7,Debit Card,Completed,0.0,,0.0,Website,662.0999999999999,662.0999999999999,2024-08
TXN-0002732,2024-09-19,CUST-00843,PROD-0034,1,244.94,Credit Card,Cancelled,0.0,,0.0,Mobile App,244.94,244.94,2024-09
TXN-0002733,2024-10-24,CUST-00914,PROD-0088,1,463.91,Apple Pay,Completed,0.0,,0.0,Website,463.91,463.91,2024-10
TXN-0002734,2024-04-21,CUST-00304,PROD-0146,1,36.18,Debit Card,Processing,5.99,,0.0,Website,36.18,42.17,2024-04
TXN-0002735,2024-05-09,CUST-00051,PROD-0016,5,106.45,Bank Transfer,Cancelled,0.0,,0.0,Website,532.25,532.25,2024-05
TXN-0002736,2024-07-27,CUST-00998,PROD-0041,1,355.8,PayPal,Completed,0.0,VIP25,88.95,Website,355.8,266.85,2024-07
TXN-0002737,2024-01-17,CUST-00012,PROD-0025,1,293.0,Bank Transfer,Cancelled,0.0,,0.0,Marketplace,293.0,293.0,2024-01
TXN-0002738,2024-09-10,CUST-01119,PROD-0126,2,133.24,Debit Card,Completed,0.0,,0.0,Website,266.48,266.48,2024-09
TXN-0002739,2024-04-13,CUST-00780,PROD-0008,4,151.7,Credit Card,Processing,0.0,,0.0,In-Store,606.8,606.8,2024-04
TXN-0002740,2024-10-23,CUST-00395,PROD-0112,2,189.97,PayPal,Completed,0.0,,0.0,Website,379.94,379.94,2024-10
TXN-0002741,2024-09-30,CUST-00308,PROD-0094,1,230.66,PayPal,Refunded,0.0,,0.0,Mobile App,230.66,230.66,2024-09
TXN-0002742,2024-10-12,CUST-00012,PROD-0084,3,410.82,Apple Pay,Cancelled,0.0,,0.0,Marketplace,1232.46,1232.46,2024-10
TXN-0002743,2024-10-14,CUST-00294,PROD-0146,1,16.76,Credit Card,Completed,7.99,FLASH30,5.03,In-Store,16.76,19.72,2024-10
TXN-0002744,2024-10-18,CUST-00164,PROD-0068,3,450.02,Debit Card,Processing,0.0,,0.0,Website,1350.06,1350.06,2024-10
TXN-0002745,2024-08-30,CUST-00763,PROD-0067,2,212.37,Apple Pay,Completed,0.0,,0.0,Website,424.74,424.74,2024-08
TXN-0002746,2024-07-28,CUST-00206,PROD-0146,1,122.93,Apple Pay,Completed,0.0,SAVE10,12.29,Mobile App,122.93,110.64000000000001,2024-07
TXN-0002747,2024-09-06,CUST-00671,PROD-0111,2,259.11,Credit Card,Cancelled,0.0,,0.0,Mobile App,518.22,518.22,2024-09
TXN-0002748,2024-10-18,CUST-00742,PROD-0018,4,333.23,PayPal,Refunded,0.0,,0.0,In-Store,1332.92,1332.92,2024-10
TXN-0002749,2024-07-20,CUST-00367,PROD-0056,2,31.92,Debit Card,Completed,7.99,,0.0,Website,63.84,71.83,2024-07
TXN-0002750,2024-08-28,CUST-00040,PROD-0035,3,360.72,Credit Card,Refunded,0.0,,0.0,Website,1082.16,1082.16,2024-08
TXN-0002751,2024-09-28,CUST-00042,PROD-0134,1,382.76,Google Pay,Cancelled,0.0,,0.0,Mobile App,382.76,382.76,2024-09
TXN-0002752,2024-08-21,CUST-00030,PROD-0118,2,91.42,Debit Card,Shipped,0.0,,0.0,Website,182.84,182.84,2024-08
TXN-0002753,2024-10-09,CUST-00885,PROD-0026,1,92.25,PayPal,Completed,9.99,,0.0,Website,92.25,102.24,2024-10
TXN-0002754,2024-10-02,CUST-00389,PROD-0061,2,109.84,Apple Pay,Refunded,0.0,,0.0,Website,219.68,219.68,2024-10
TXN-0002755,2024-05-31,CUST-00936,PROD-0088,5,400.34,Credit Card,Processing,0.0,,0.0,Website,2001.6999999999998,2001.6999999999998,2024-05
TXN-0002756,2024-10-07,CUST-00563,PROD-0015,2,143.27,Apple Pay,Completed,0.0,SAVE10,28.65,In-Store,286.54,257.89000000000004,2024-10
TXN-0002757,2024-09-19,CUST-00591,PROD-0091,4,400.0,PayPal,Completed,0.0,,0.0,Website,1600.0,1600.0,2024-09
TXN-0002758,2024-06-17,CUST-00646,PROD-0032,2,274.85,Apple Pay,Completed,0.0,,0.0,Social Media,549.7,549.7,2024-06
TXN-0002759,2024-08-15,CUST-00858,PROD-0140,1,385.9,Debit Card,Cancelled,0.0,,0.0,Mobile App,385.9,385.9,2024-08
TXN-0002760,2024-10-24,CUST-00339,PROD-0133,1,281.29,Credit Card,Processing,0.0,WELCOME15,42.19,Marketplace,281.29,239.10000000000002,2024-10
TXN-0002761,2024-10-18,CUST-00147,PROD-0064,2,174.52,PayPal,Cancelled,0.0,,0.0,Mobile App,349.04,349.04,2024-10
TXN-0002762,2024-10-27,CUST-00702,PROD-0086,5,456.24,Credit Card,Refunded,0.0,,0.0,In-Store,2281.2,2281.2,2024-10
TXN-0002763,2024-08-29,CUST-00398,PROD-0045,1,360.48,Debit Card,Completed,0.0,WELCOME15,54.07,Mobile App,360.48,306.41,2024-08
TXN-0002764,2024-09-22,CUST-00577,PROD-0035,2,247.18,Debit Card,Completed,0.0,,0.0,Website,494.36,494.36,2024-09
TXN-0002765,2024-10-19,CUST-00795,PROD-0026,2,322.33,Debit Card,Cancelled,0.0,,0.0,Website,644.66,644.66,2024-10
TXN-0002766,2024-04-20,CUST-00632,PROD-0023,3,311.75,PayPal,Completed,0.0,,0.0,Social Media,935.25,935.25,2024-04
TXN-0002767,2024-09-12,CUST-00770,PROD-0141,1,185.47,PayPal,Completed,0.0,,0.0,Mobile App,185.47,185.47,2024-09
TXN-0002768,2024-10-11,CUST-00690,PROD-0131,1,217.64,PayPal,Completed,0.0,,0.0,Website,217.64,217.64,2024-10
TXN-0002769,2024-09-16,CUST-00885,PROD-0029,4,165.94,PayPal,Processing,0.0,,0.0,Mobile App,663.76,663.76,2024-09
TXN-0002770,2024-08-20,CUST-00853,PROD-0064,1,499.75,Apple Pay,Shipped,0.0,,0.0,Website,499.75,499.75,2024-08
TXN-0002771,2024-10-23,CUST-00681,PROD-0113,3,294.22,Credit Card,Completed,0.0,SUMMER20,176.53,Marketplace,882.6600000000001,706.1300000000001,2024-10
TXN-0002772,2024-10-08,CUST-00831,PROD-0134,1,55.1,Apple Pay,Refunded,12.99,SUMMER20,11.02,Mobile App,55.1,57.07,2024-10
TXN-0002773,2024-07-21,CUST-01020,PROD-0139,4,264.35,Credit Card,Cancelled,0.0,,0.0,Website,1057.4,1057.4,2024-07
TXN-0002774,2024-09-21,CUST-00563,PROD-0118,5,34.47,Debit Card,Refunded,0.0,FLASH30,51.7,Website,172.35,120.64999999999999,2024-09
TXN-0002775,2024-09-10,CUST-00542,PROD-0067,1,151.43,Debit Card,Shipped,0.0,,0.0,Mobile App,151.43,151.43,2024-09
TXN-0002776,2024-09-23,CUST-00908,PROD-0108,2,228.51,Debit Card,Shipped,0.0,,0.0,Social Media,457.02,457.02,2024-09
TXN-0002777,2024-10-25,CUST-00737,PROD-0086,1,271.78,Credit Card,Cancelled,0.0,FLASH30,81.53,Mobile App,271.78,190.24999999999997,2024-10
TXN-0002778,2024-10-17,CUST-00084,PROD-0029,1,488.32,Credit Card,Shipped,0.0,,0.0,Marketplace,488.32,488.32,2024-10
TXN-0002779,2024-09-22,CUST-01065,PROD-0060,4,491.28,Credit Card,Refunded,0.0,,0.0,Mobile App,1965.12,1965.12,2024-09
TXN-0002780,2024-10-13,CUST-00033,PROD-0054,2,58.04,Debit Card,Cancelled,0.0,VIP25,29.02,Website,116.08,87.06,2024-10
TXN-0002781,2024-10-24,CUST-00888,PROD-0093,2,273.68,Credit Card,Processing,0.0,,0.0,Marketplace,547.36,547.36,2024-10
TXN-0002782,2024-07-08,CUST-00905,PROD-0069,1,410.37,Credit Card,Shipped,0.0,,0.0,Mobile App,410.37,410.37,2024-07
TXN-0002783,2024-03-03,CUST-01144,PROD-0117,1,126.47,Credit Card,Completed,0.0,,0.0,Website,126.47,126.47,2024-03
TXN-0002784,2024-07-25,CUST-00056,PROD-0009,4,377.77,Credit Card,Completed,0.0,WELCOME15,226.66,Website,1511.08,1284.4199999999998,2024-07
TXN-0002785,2024-07-04,CUST-00747,PROD-0126,2,440.51,Apple Pay,Completed,0.0,,0.0,Mobile App,881.02,881.02,2024-07
TXN-0002786,2024-10-11,CUST-00560,PROD-0077,1,334.61,PayPal,Cancelled,0.0,,0.0,Website,334.61,334.61,2024-10
TXN-0002787,2024-04-16,CUST-00398,PROD-0010,4,170.56,Google Pay,Shipped,0.0,,0.0,Website,682.24,682.24,2024-04
TXN-0002788,2024-10-14,CUST-00108,PROD-0102,1,462.32,Debit Card,Shipped,0.0,,0.0,Mobile App,462.32,462.32,2024-10
TXN-0002789,2024-04-29,CUST-00708,PROD-0058,1,442.91,Apple Pay,Completed,0.0,,0.0,Website,442.91,442.91,2024-04
TXN-0002790,2024-01-01,CUST-00618,PROD-0113,4,360.74,Debit Card,Cancelled,0.0,,0.0,Website,1442.96,1442.96,2024-01
TXN-0002791,2024-08-14,CUST-00130,PROD-0106,1,188.19,Debit Card,Cancelled,0.0,,0.0,Website,188.19,188.19,2024-08
TXN-0002792,2024-03-03,CUST-00764,PROD-0035,2,398.02,Debit Card,Refunded,0.0,,0.0,Marketplace,796.04,796.04,2024-03
TXN-0002793,2024-09-07,CUST-00885,PROD-0103,4,164.88,Credit Card,Refunded,0.0,,0.0,Social Media,659.52,659.52,2024-09
TXN-0002794,2024-10-09,CUST-00912,PROD-0103,2,133.94,PayPal,Cancelled,0.0,,0.0,Website,267.88,267.88,2024-10
TXN-0002795,2024-09-23,CUST-01075,PROD-0097,2,262.35,Apple Pay,Cancelled,0.0,,0.0,Website,524.7,524.7,2024-09
TXN-0002796,2024-09-03,CUST-00535,PROD-0136,1,498.59,PayPal,Completed,0.0,,0.0,Website,498.59,498.59,2024-09
TXN-0002797,2024-10-23,CUST-01144,PROD-0142,3,404.11,Debit Card,Refunded,0.0,,0.0,Website,1212.33,1212.33,2024-10
TXN-0002798,2024-08-30,CUST-01018,PROD-0136,3,367.59,Google Pay,Refunded,0.0,SAVE10,110.28,Website,1102.77,992.49,2024-08
TXN-0002799,2024-03-03,CUST-00364,PROD-0106,1,231.48,Bank Transfer,Completed,0.0,,0.0,Mobile App,231.48,231.48,2024-03
TXN-0002800,2024-10-15,CUST-00200,PROD-0071,1,162.85,Debit Card,Completed,0.0,,0.0,Mobile App,162.85,162.85,2024-10
TXN-0002801,2024-07-25,CUST-00566,PROD-0077,1,429.38,Apple Pay,Completed,0.0,FLASH30,128.81,Mobile App,429.38,300.57,2024-07
TXN-0002802,2024-06-06,CUST-00524,PROD-0054,2,288.18,Credit Card,Completed,0.0,,0.0,Website,576.36,576.36,2024-06
TXN-0002803,2024-05-08,CUST-00728,PROD-0021,1,408.48,Credit Card,Processing,0.0,,0.0,Mobile App,408.48,408.48,2024-05
TXN-0002804,2024-04-17,CUST-00738,PROD-0111,3,248.99,Credit Card,Completed,0.0,,0.0,Website,746.97,746.97,2024-04
TXN-0002805,2024-09-13,CUST-00889,PROD-0075,3,379.43,PayPal,Refunded,0.0,,0.0,Website,1138.29,1138.29,2024-09
TXN-0002806,2024-03-14,CUST-00644,PROD-0014,5,435.18,Credit Card,Completed,0.0,,0.0,Marketplace,2175.9,2175.9,2024-03
TXN-0002807,2024-08-04,CUST-00130,PROD-0002,2,201.77,Credit Card,Completed,0.0,FLASH30,121.06,Website,403.54,282.48,2024-08
TXN-0002808,2024-10-17,CUST-01013,PROD-0108,2,16.64,Credit Card,Completed,12.99,,0.0,Website,33.28,46.27,2024-10
TXN-0002809,2024-09-19,CUST-00378,PROD-0145,1,134.9,Credit Card,Completed,0.0,SAVE10,13.49,Mobile App,134.9,121.41000000000001,2024-09
TXN-0002810,2024-08-12,CUST-01165,PROD-0078,2,458.3,Debit Card,Processing,0.0,,0.0,Mobile App,916.6,916.6,2024-08
TXN-0002811,2024-10-10,CUST-00147,PROD-0048,4,346.89,Credit Card,Completed,0.0,,0.0,Website,1387.56,1387.56,2024-10
TXN-0002812,2024-08-27,CUST-01145,PROD-0091,1,371.23,Debit Card,Processing,0.0,WELCOME15,55.68,Website,371.23,315.55,2024-08
TXN-0002813,2024-08-23,CUST-00110,PROD-0136,3,169.38,Credit Card,Processing,0.0,,0.0,Mobile App,508.14,508.14,2024-08
TXN-0002814,2024-10-17,CUST-00291,PROD-0017,1,353.61,Credit Card,Shipped,0.0,,0.0,In-Store,353.61,353.61,2024-10
TXN-0002815,2024-09-08,CUST-00049,PROD-0012,1,326.67,Apple Pay,Completed,0.0,,0.0,In-Store,326.67,326.67,2024-09
TXN-0002816,2024-07-31,CUST-00853,PROD-0146,2,97.39,Bank Transfer,Refunded,0.0,,0.0,In-Store,194.78,194.78,2024-07
