PropertyID,Neighborhood,PropertyType,SquareFeet,Bedrooms,Bathrooms,YearBuilt,PropertyAge,LotSize,GarageCapacity,HasPool,HasFireplace,RenovationYear,YearsSinceRenovation,Condition,EnergyRating,SchoolRating,CrimeRate,DistanceToCenter,HOAFee,DaysOnMarket,ListingDate,Price
PROP_001825,Tech Hub,Condo,867.0,1,1.0,1999,25,0.0,2,0,0,0,25,7.8,D,9.0,11,4.7,429,3,2024-09-20,285000
PROP_001826,Waterfront,Single Family,1956.0,4,4.0,2005,19,0.28,2,0,1,0,19,10.0,E,8.0,11,4.4,0,18,2024-08-25,804000
PROP_001827,Downtown,Townhouse,1439.0,3,3.5,1965,59,0.05,2,0,1,2016,8,8.6,B,6.0,21,2.4,283,52,2024-08-18,485000
PROP_001828,Residential Park,Single Family,2101.0,4,3.0,1983,41,0.45,1,0,0,0,41,8.4,E,8.0,1,9.8,0,2,2024-08-31,508000
PROP_001829,University Area,Single Family,1248.0,2,2.5,1999,25,0.11,1,0,1,0,25,7.7,F,7.0,20,7.6,0,14,2024-10-08,259000
PROP_001830,Uptown,Condo,1303.0,2,1.0,1981,43,0.0,2,0,1,0,43,6.3,D,7.0,7,4.8,456,5,2024-10-19,373000
PROP_001831,Residential Park,Townhouse,1132.0,3,2.0,1981,43,0.25,2,0,1,0,43,7.7,D,8.0,11,10.2,255,23,2024-10-07,281000
PROP_001832,Historic District,Townhouse,1715.0,4,3.5,1953,71,0.16,1,0,0,0,71,5.4,E,7.0,16,3.0,120,4,2024-09-02,613000
PROP_001833,Historic District,Condo,893.0,2,1.5,2020,4,0.0,2,0,0,2020,4,10.0,A,6.0,17,3.1,346,61,2024-08-25,324000
PROP_001834,University Area,Single Family,1753.0,4,3.0,2010,14,0.64,1,0,1,0,14,10.0,F,6.0,16,5.8,0,118,2024-06-10,477000
PROP_001835,University Area,Condo,1342.0,2,1.5,1920,104,0.0,1,0,0,0,104,2.3,F,7.0,18,7.4,417,9,2024-09-13,184000
PROP_001836,Tech Hub,Single Family,1303.0,3,2.0,2010,14,0.13,2,0,0,0,14,8.1,D,7.0,15,4.1,0,12,2024-10-01,439000
PROP_001837,Midtown,Single Family,1509.0,4,4.0,2009,15,0.12,1,0,1,0,15,9.9,E,7.0,23,2.3,0,7,2024-10-19,497000
PROP_001838,Suburbs,Condo,1286.0,2,2.0,1922,102,0.0,0,0,1,0,102,3.9,F,7.0,8,11.2,253,9,2024-09-20,171000
PROP_001839,Residential Park,Single Family,1333.0,2,2.0,1981,43,0.24,1,0,0,0,43,6.1,D,8.0,2,9.9,61,16,2024-08-22,255000
PROP_001840,Uptown,Single Family,739.0,1,1.0,1999,25,0.49,2,0,1,0,25,8.4,E,9.0,10,5.9,0,14,2024-10-07,202000
PROP_001841,Suburbs,Ranch,2457.0,5,5.0,1988,36,0.11,0,0,0,0,36,5.8,E,8.0,5,13.2,0,21,2024-08-20,473000
PROP_001842,Suburbs,Ranch,1412.0,1,1.0,2011,13,0.06,1,1,0,0,13,9.4,A,7.0,11,13.3,0,33,2024-08-24,268000
PROP_001843,Suburbs,Single Family,1479.0,3,2.0,1986,38,0.19,1,0,1,0,38,7.0,D,7.0,8,11.4,0,58,2024-08-23,269000
PROP_001844,Historic District,Single Family,1978.0,4,4.5,1956,68,0.05,0,0,1,0,68,5.2,F,8.0,11,2.2,0,97,2024-06-29,588000
PROP_001845,Residential Park,Single Family,1095.0,1,1.0,2022,2,0.36,0,1,0,2006,18,10.0,A,8.0,2,10.2,0,27,2024-09-26,297000
PROP_001846,Uptown,Single Family,896.0,2,1.5,1968,56,0.22,0,0,0,0,56,7.5,F,8.0,9,5.2,0,107,2024-06-24,172000
PROP_001847,Midtown,Ranch,1701.0,3,3.5,2007,17,0.21,1,0,0,0,17,9.1,D,7.0,17,1.5,102,51,2024-08-02,480000
PROP_001848,Midtown,Single Family,503.0,1,1.0,1955,69,0.11,2,0,1,0,69,6.4,F,7.0,18,1.8,0,58,2024-08-29,100000
PROP_001849,Industrial,Townhouse,1099.0,3,3.5,1977,47,0.71,1,1,1,2004,20,8.8,E,4.0,29,9.7,119,33,2024-08-10,274000
PROP_001850,Tech Hub,Single Family,1522.0,2,1.5,1987,37,0.05,0,0,0,0,37,8.7,F,7.0,9,4.5,0,33,2024-09-10,406000
PROP_001851,Uptown,Ranch,1492.0,2,1.5,1961,63,0.61,0,0,0,0,63,3.9,E,8.0,7,4.9,155,34,2024-09-08,260000
PROP_001852,University Area,Single Family,628.0,1,1.5,1988,36,0.14,1,0,0,0,36,7.6,E,5.0,21,5.9,162,30,2024-09-14,91000
PROP_001853,Industrial,Townhouse,1757.0,4,4.0,1957,67,0.64,2,0,1,0,67,6.7,E,6.0,34,7.2,253,27,2024-09-08,301000
PROP_001854,University Area,Single Family,1451.0,2,2.0,1996,28,0.39,1,0,1,0,28,6.2,F,6.0,21,5.7,181,67,2024-07-24,275000
PROP_001855,Residential Park,Condo,1329.0,3,2.5,2003,21,0.0,1,0,0,2003,21,10.0,D,10.0,10,11.6,365,22,2024-09-11,453000
PROP_001856,Uptown,Single Family,1269.0,3,2.5,1937,87,0.53,1,0,1,0,87,4.8,E,9.0,12,5.7,50,10,2024-10-13,292000
PROP_001857,University Area,Single Family,959.0,1,1.5,2016,8,0.34,2,0,0,2003,21,10.0,A,5.0,23,6.3,0,6,2024-09-11,225000
PROP_001858,Suburbs,Ranch,1707.0,4,4.0,1960,64,0.05,0,0,0,2013,11,8.7,E,7.0,4,12.9,0,95,2024-06-15,326000
PROP_001859,University Area,Ranch,1513.0,3,3.5,1966,58,0.05,2,0,0,2020,4,9.1,D,6.0,15,6.6,160,89,2024-06-07,319000
PROP_001860,Tech Hub,Multi-Family,1293.0,2,1.0,2003,21,,1,0,0,0,21,8.0,E,7.0,19,4.8,0,12,2024-08-31,304000
PROP_001861,University Area,Condo,1340.0,3,2.0,1990,34,0.0,0,0,1,2020,4,9.3,D,7.0,20,6.0,341,5,2024-09-30,387000
PROP_001862,Tech Hub,Multi-Family,1626.0,4,4.5,1992,32,0.41,2,1,1,2023,1,8.7,C,7.0,14,5.6,0,145,2024-04-17,583000
PROP_001863,Midtown,Single Family,500.0,1,1.0,1952,72,0.38,2,0,0,2006,18,7.5,E,7.0,21,3.1,67,29,2024-08-25,120000
PROP_001864,Waterfront,Single Family,2064.0,4,4.5,2013,11,0.32,2,0,0,0,11,9.5,A,6.0,15,3.0,0,4,2024-10-17,769000
PROP_001865,Residential Park,Single Family,1147.0,2,1.5,2000,24,0.44,1,0,0,0,24,8.4,D,10.0,10,11.1,0,10,2024-09-02,288000
PROP_001866,Residential Park,Condo,717.0,1,1.5,1953,71,0.0,2,0,0,0,71,5.4,F,10.0,1,11.9,339,54,2024-07-16,168000
PROP_001867,Downtown,Single Family,517.0,1,1.0,1981,43,0.09,1,0,1,0,43,,D,6.0,30,0.1,0,3,2024-09-17,112000
PROP_001868,Midtown,Single Family,2270.0,4,4.5,2013,11,0.73,2,0,1,2017,7,9.8,A,7.0,13,1.5,173,25,2024-08-09,766000
PROP_001869,Midtown,Condo,513.0,1,1.0,1997,27,0.0,2,0,0,2010,14,10.0,E,6.0,22,3.7,341,25,2024-09-29,163000
PROP_001870,Tech Hub,Multi-Family,2035.0,5,4.5,1950,74,0.14,0,0,0,2011,13,6.9,F,7.0,14,4.2,0,52,2024-08-27,487000
PROP_001871,University Area,Single Family,1856.0,4,4.5,1981,43,0.39,2,0,0,0,43,6.1,F,6.0,19,7.3,188,10,2024-09-06,408000
PROP_001872,Uptown,Single Family,1610.0,3,2.5,1968,56,0.17,2,0,1,0,56,5.5,E,9.0,17,4.9,0,185,2024-04-17,390000
PROP_001873,Waterfront,Single Family,1370.0,3,3.5,1993,31,0.05,1,0,0,2009,15,10.0,E,6.0,10,2.1,149,7,2024-10-18,580000
PROP_001874,University Area,Single Family,549.0,2,2.5,2015,9,0.05,2,1,0,0,9,10.0,A,6.0,20,5.0,0,41,2024-09-06,185000
PROP_001875,University Area,Single Family,995.0,1,1.0,1987,37,0.31,2,0,0,0,37,8.2,F,6.0,18,6.5,0,17,2024-09-07,193000
PROP_001876,Waterfront,Condo,956.0,2,2.5,1987,37,0.0,1,0,0,2023,1,9.5,C,8.0,14,2.4,299,6,2024-09-12,412000
PROP_001877,Historic District,Condo,663.0,1,1.0,2018,6,0.0,3,0,0,2002,22,10.0,A,7.0,17,3.1,307,34,2024-08-16,246000
PROP_001878,Waterfront,Townhouse,1271.0,3,3.5,1997,27,0.21,1,0,1,0,27,9.5,F,6.0,9,3.4,220,8,2024-08-29,564000
PROP_001879,Uptown,Single Family,1740.0,4,4.0,1997,27,0.11,2,0,1,2023,1,9.9,B,7.0,12,3.7,0,51,2024-08-24,615000
PROP_001880,Historic District,Multi-Family,2577.0,5,4.5,1971,53,0.09,2,0,0,0,53,6.7,F,7.0,11,1.0,0,1,2024-09-25,848000
PROP_001881,Tech Hub,Single Family,786.0,1,1.5,2000,24,0.05,2,0,0,0,24,7.5,F,8.0,9,6.5,161,32,2024-08-30,219000
PROP_001882,Industrial,Condo,1558.0,2,1.5,1997,27,0.0,1,0,1,0,27,8.0,F,6.0,32,9.2,442,11,2024-10-17,261000
PROP_001883,Tech Hub,Multi-Family,2460.0,5,5.0,1983,41,0.18,3,0,1,0,41,4.6,E,9.0,14,6.2,0,134,2024-06-07,631000
PROP_001884,University Area,Single Family,1399.0,3,3.0,2023,1,0.07,1,0,0,2008,16,10.0,A,6.0,23,5.3,0,55,2024-07-30,363000
PROP_001885,Midtown,Single Family,1944.0,4,4.5,2017,7,0.05,1,0,1,2012,12,10.0,A,6.0,17,2.9,137,63,2024-07-31,618000
PROP_001886,Suburbs,Multi-Family,3419.0,6,5.0,2009,15,0.38,1,0,1,2006,18,10.0,F,9.0,10,13.6,0,54,2024-07-15,864000
PROP_001887,Downtown,Single Family,680.0,2,1.0,1995,29,0.68,2,0,0,2006,18,9.5,F,6.0,26,1.8,0,49,2024-08-25,247000
PROP_001888,Uptown,Townhouse,1121.0,2,2.0,1989,35,0.83,3,0,0,0,35,7.4,E,9.0,17,3.4,119,6,2024-10-22,321000
PROP_001889,Tech Hub,Single Family,500.0,1,1.0,1960,64,0.29,1,0,1,0,64,7.9,E,9.0,18,6.8,0,268,2024-02-06,116000
PROP_001890,Residential Park,Townhouse,1267.0,2,1.5,1975,49,0.05,2,0,1,2020,4,7.7,B,10.0,1,9.2,172,48,2024-08-05,354000
PROP_001891,Midtown,Single Family,1582.0,3,2.5,2011,13,0.41,1,0,0,0,13,9.3,A,8.0,19,2.7,0,102,2024-06-20,473000
PROP_001892,Suburbs,Single Family,1380.0,3,3.0,1989,35,0.05,3,0,0,2009,15,9.9,F,9.0,6,13.8,0,31,2024-09-19,350000
PROP_001893,University Area,Condo,703.0,1,1.0,2017,7,0.0,2,0,0,2014,10,10.0,A,7.0,20,7.5,226,15,2024-10-05,165000
PROP_001894,Uptown,Single Family,500.0,1,1.0,1955,69,0.45,0,1,1,0,69,6.5,F,7.0,15,5.0,0,25,2024-09-17,126000
PROP_001895,Historic District,Single Family,1586.0,3,2.5,1993,31,0.39,0,0,0,2022,2,10.0,D,8.0,18,3.1,0,22,2024-09-29,462000
PROP_001896,University Area,Single Family,2127.0,5,5.0,2002,22,0.91,0,0,0,2020,4,10.0,D,6.0,23,7.0,145,1,2024-09-08,556000
PROP_001897,Historic District,Single Family,1104.0,2,2.0,1993,31,0.4,1,0,1,2012,12,9.0,E,7.0,14,0.7,0,50,2024-07-21,361000
PROP_001898,Midtown,Single Family,1620.0,4,3.0,2017,7,0.35,2,0,0,0,7,,A,8.0,16,2.1,55,60,2024-07-15,519000
PROP_001899,Suburbs,Single Family,615.0,2,1.0,2023,1,0.09,1,0,1,0,1,7.9,A,9.0,8,12.3,108,1,2024-10-01,124000
PROP_001900,University Area,Ranch,1782.0,4,4.0,1951,73,0.78,3,0,0,2008,16,7.0,F,6.0,24,6.6,101,12,2024-09-01,414000
PROP_001901,Historic District,Single Family,1203.0,2,1.5,1953,71,0.06,2,1,0,0,71,5.2,E,8.0,14,1.2,0,49,2024-07-20,416000
PROP_001902,Downtown,Condo,671.0,1,1.0,1953,71,0.0,2,1,0,2003,21,8.0,F,6.0,29,2.1,241,17,2024-09-01,215000
PROP_001903,University Area,Single Family,1019.0,2,1.5,2005,19,0.11,1,1,1,0,19,10.0,E,6.0,19,5.7,0,122,2024-06-01,232000
PROP_001904,Downtown,Single Family,1203.0,2,2.5,1981,43,0.05,2,0,1,0,43,5.9,D,5.0,27,1.5,97,5,2024-09-29,295000
PROP_001905,University Area,Ranch,1752.0,3,2.5,2008,16,0.53,2,1,0,0,16,9.1,F,5.0,24,7.6,138,118,2024-05-23,423000
PROP_001906,Uptown,Single Family,743.0,2,1.5,1984,40,0.05,2,0,1,0,40,7.1,D,8.0,11,5.2,0,110,2024-05-26,452500
PROP_001907,Residential Park,Ranch,1441.0,3,3.5,2001,23,0.54,3,0,1,0,23,8.3,F,10.0,1,9.4,133,140,2024-05-16,433000
PROP_001908,Suburbs,Single Family,1379.0,3,2.0,2011,13,0.09,0,0,0,0,13,10.0,A,8.0,7,13.9,0,3,2024-09-18,294000
PROP_001909,Suburbs,Townhouse,815.0,1,1.5,1995,29,0.65,0,0,0,0,29,8.2,D,8.0,7,11.3,294,14,2024-09-26,132000
PROP_001910,Midtown,Condo,1438.0,3,3.5,1995,29,0.0,2,0,0,0,29,8.6,F,8.0,17,1.6,483,13,2024-09-04,478000
PROP_001911,Suburbs,Multi-Family,1487.0,3,3.0,1944,80,0.33,2,0,1,0,80,5.1,D,7.0,5,11.4,0,97,2024-06-08,247000
PROP_001912,Industrial,Condo,699.0,1,1.0,1985,39,0.0,2,0,1,2020,4,9.6,C,5.0,33,9.0,252,74,2024-07-21,105000
PROP_001913,Residential Park,Condo,606.0,1,1.0,1995,29,0.0,1,0,0,2008,16,9.3,E,8.0,5,11.4,555,7,2024-10-24,156000
PROP_001914,Suburbs,Single Family,2299.0,4,3.0,1989,35,0.53,2,0,0,2022,2,10.0,B,9.0,4,11.7,0,6,2024-10-05,596000
PROP_001915,Suburbs,Single Family,1676.0,4,3.0,2018,6,0.06,1,0,0,0,6,9.6,A,7.0,7,13.9,0,28,2024-09-03,366000
PROP_001916,Tech Hub,Ranch,1225.0,2,1.0,2018,6,0.14,1,1,0,0,6,10.0,A,9.0,17,4.4,0,8,2024-09-27,384000
PROP_001917,Industrial,Single Family,1953.0,4,3.0,2014,10,0.28,1,0,0,2001,23,10.0,A,6.0,32,7.9,0,29,2024-08-29,880000
PROP_001918,Historic District,Single Family,1500.0,3,2.5,1981,43,0.2,1,0,0,0,43,5.0,E,6.0,15,2.0,0,83,2024-08-02,349000
PROP_001919,Suburbs,Townhouse,1290.0,3,2.0,2007,17,0.07,1,0,0,0,17,7.8,D,8.0,11,13.4,139,31,2024-08-22,270000
PROP_001920,Suburbs,Single Family,1227.0,3,3.0,1983,41,0.05,3,1,1,2022,2,9.4,C,8.0,9,12.1,0,58,2024-07-08,355000
PROP_001921,Tech Hub,Ranch,1300.0,3,2.5,1967,57,0.05,2,0,0,2022,2,7.4,D,9.0,10,4.5,182,12,2024-10-12,363000
PROP_001922,Downtown,Townhouse,1318.0,3,2.5,1978,46,0.6,3,0,0,0,46,7.3,E,5.0,20,0.9,244,13,2024-10-13,414000
PROP_001923,Historic District,Condo,736.0,2,2.5,1939,85,0.0,2,0,0,0,85,3.4,F,6.0,12,1.9,223,40,2024-09-07,265000
PROP_001924,Suburbs,Multi-Family,3090.0,7,5.0,1977,47,1.13,1,1,0,2000,24,8.9,D,7.0,13,11.0,81,86,2024-07-17,665000
PROP_001925,University Area,Single Family,765.0,2,2.0,1989,35,0.07,2,0,1,0,35,6.0,E,5.0,18,5.1,0,34,2024-08-22,166000
PROP_001926,Midtown,Single Family,2168.0,3,2.5,2021,3,0.05,3,0,0,0,3,10.0,A,8.0,21,1.8,156,9,2024-10-17,708000
PROP_001927,Historic District,Condo,866.0,2,1.0,1975,49,0.0,3,0,0,0,49,7.2,F,6.0,14,2.7,292,11,2024-08-28,248000
PROP_001928,Suburbs,Single Family,1549.0,3,3.5,2018,6,0.05,2,1,0,0,6,10.0,A,7.0,4,12.1,0,43,2024-08-21,429000
PROP_001929,Tech Hub,Townhouse,1491.0,3,3.5,1967,57,0.28,1,0,0,0,57,6.1,E,8.0,18,4.6,250,4,2024-08-31,392000
PROP_001930,Downtown,Ranch,1347.0,3,2.5,1961,63,0.57,0,0,0,0,63,5.1,F,7.0,24,0.1,0,3,2024-10-04,286000
PROP_001931,Historic District,Condo,1159.0,2,2.5,1993,31,0.0,0,0,1,2007,17,10.0,E,6.0,11,1.3,233,4,2024-10-05,411000
PROP_001932,Historic District,Single Family,500.0,1,1.0,2004,20,0.48,3,0,0,0,20,10.0,F,6.0,18,1.9,0,22,2024-09-02,146000
PROP_001933,Historic District,Ranch,1312.0,2,1.0,1932,92,0.15,1,0,1,0,92,3.8,D,8.0,15,0.8,160,19,2024-09-16,342000
PROP_001934,Historic District,Condo,622.0,2,1.0,1965,59,0.0,2,0,0,0,59,5.5,E,8.0,14,0.5,444,1,2024-09-19,230000
PROP_001935,Tech Hub,Condo,523.0,1,1.0,1989,35,0.0,1,1,0,0,35,5.9,F,8.0,10,4.4,326,7,2024-10-02,188000
PROP_001936,University Area,Single Family,1292.0,2,1.5,1977,47,0.75,2,0,0,2004,20,9.1,F,7.0,21,7.2,0,19,2024-09-24,277000
PROP_001937,Uptown,Ranch,1754.0,3,2.0,2007,17,0.05,0,1,1,2015,9,10.0,E,7.0,13,4.4,85,25,2024-09-09,539000
PROP_001938,University Area,Condo,1110.0,2,2.5,1993,31,0.0,1,0,0,0,31,7.5,F,6.0,16,6.3,341,23,2024-09-05,258000
PROP_001939,Suburbs,Townhouse,1284.0,3,3.5,1957,67,0.24,1,1,0,2000,24,,D,7.0,12,11.1,169,17,2024-08-18,313000
PROP_001940,Downtown,Multi-Family,1600.0,3,3.0,2018,6,0.05,2,0,0,2005,19,10.0,A,7.0,25,1.6,0,75,2024-08-11,589000
PROP_001941,Downtown,Single Family,1584.0,3,2.0,1974,50,0.19,1,0,1,0,50,8.6,E,7.0,29,0.1,69,24,2024-08-18,436000
PROP_001942,Suburbs,Condo,937.0,1,1.5,2008,16,0.0,2,0,0,0,16,7.9,D,9.0,12,11.3,438,46,2024-09-03,210000
PROP_001943,University Area,Multi-Family,2561.0,5,4.5,2011,13,0.39,1,0,1,0,13,7.1,A,6.0,17,7.5,0,80,2024-08-09,538000
PROP_001944,Tech Hub,Single Family,1788.0,4,4.0,2021,3,0.2,2,0,1,2012,12,10.0,A,7.0,16,5.5,0,86,2024-07-27,680000
PROP_001945,University Area,Townhouse,1210.0,2,1.5,1992,32,0.59,0,0,1,2018,6,10.0,D,5.0,19,7.2,270,87,2024-06-17,264000
PROP_001946,Waterfront,Ranch,1241.0,3,2.0,2000,24,0.05,2,0,0,0,24,8.5,F,7.0,12,4.5,84,30,2024-09-11,447000
PROP_001947,Suburbs,Condo,704.0,2,1.0,1977,47,0.0,1,0,1,0,47,7.0,F,,9,13.9,447,48,2024-07-16,146000
PROP_001948,Midtown,Townhouse,1007.0,2,1.5,2004,20,0.56,2,0,0,0,20,8.4,F,6.0,23,2.9,265,17,2024-09-24,284000
PROP_001949,Suburbs,Multi-Family,1810.0,3,2.5,1989,35,0.37,1,0,0,0,35,7.2,E,9.0,10,11.2,146,89,2024-06-22,292000
PROP_001950,Suburbs,Multi-Family,2160.0,4,4.5,1987,37,0.51,2,0,1,0,37,6.3,F,9.0,3,12.7,0,10,2024-09-07,468000
PROP_001951,Midtown,Single Family,1757.0,4,3.5,2015,9,0.24,3,0,0,2021,3,10.0,A,6.0,18,2.5,0,69,2024-07-13,621000
PROP_001952,Uptown,Single Family,1374.0,2,2.0,1934,90,0.34,0,0,1,0,90,5.1,D,9.0,17,3.2,0,28,2024-09-08,230000
PROP_001953,Historic District,Condo,904.0,1,1.0,2017,7,0.0,0,0,0,2023,1,10.0,A,6.0,12,1.4,553,15,2024-09-16,276000
PROP_001954,University Area,Townhouse,1250.0,3,2.0,2015,9,,2,0,1,2016,8,10.0,A,5.0,19,6.2,189,21,2024-08-23,328000
PROP_001955,Residential Park,Condo,745.0,1,1.0,1992,32,0.0,2,0,0,0,32,8.0,D,9.0,2,9.5,354,39,2024-09-19,197000
PROP_001956,Residential Park,Townhouse,876.0,1,1.5,1991,33,0.09,1,0,1,2001,23,10.0,D,8.0,11,9.0,168,119,2024-07-02,229000
PROP_001957,Tech Hub,Single Family,522.0,1,1.0,1980,44,0.17,1,0,0,0,44,6.9,F,8.0,12,6.3,0,4,2024-09-19,114000
PROP_001958,Suburbs,Condo,691.0,2,2.5,2023,1,0.0,0,0,0,2022,2,10.0,A,9.0,8,13.6,410,113,2024-05-24,185000
PROP_001959,Tech Hub,Single Family,1636.0,4,3.5,1950,74,0.05,1,0,1,0,74,5.3,D,8.0,9,4.7,173,76,2024-07-27,406000
PROP_001960,University Area,Townhouse,953.0,2,2.0,1998,26,0.12,1,0,1,2018,6,10.0,B,7.0,16,5.0,125,39,2024-08-16,262000
PROP_001961,Midtown,Condo,828.0,3,3.0,2005,19,0.0,2,0,0,0,19,9.6,E,7.0,14,3.7,268,6,2024-10-08,332000
PROP_001962,Suburbs,Single Family,1633.0,3,3.0,2020,4,0.14,1,0,0,0,4,10.0,A,9.0,11,11.4,0,75,2024-07-16,405000
PROP_001963,University Area,Single Family,1660.0,3,2.5,2011,13,0.41,2,0,0,0,13,9.3,A,5.0,25,6.2,0,52,2024-07-21,367000
PROP_001964,Suburbs,Townhouse,822.0,1,1.0,2002,22,0.06,2,0,0,0,22,7.7,E,8.0,7,12.1,279,30,2024-08-21,159000
PROP_001965,Historic District,Condo,1199.0,2,2.0,1951,73,0.0,1,0,0,0,73,4.2,F,6.0,14,1.0,539,97,2024-06-22,358000
PROP_001966,Historic District,Single Family,1963.0,4,3.5,1981,43,0.05,2,0,1,0,43,6.8,F,6.0,15,2.3,0,49,2024-08-12,483000
PROP_001967,Midtown,Ranch,1148.0,3,2.5,1954,70,0.05,2,0,0,0,70,5.9,F,8.0,22,3.8,104,15,2024-08-20,243000
PROP_001968,Suburbs,Townhouse,911.0,1,1.0,2017,7,0.29,1,0,0,0,7,8.9,A,9.0,5,12.5,215,2,2024-09-05,164000
PROP_001969,Suburbs,Ranch,2076.0,4,4.5,2009,15,0.28,1,0,1,0,15,8.5,F,9.0,11,13.9,151,64,2024-08-18,470000
PROP_001970,Downtown,Condo,855.0,2,2.0,2010,14,0.0,3,0,0,2013,11,10.0,E,7.0,22,0.1,438,13,2024-09-10,377000
PROP_001971,Downtown,Condo,500.0,1,1.0,2003,21,0.0,3,0,0,0,21,10.0,F,6.0,23,2.0,370,14,2024-08-21,170000
PROP_001972,University Area,Multi-Family,1160.0,2,2.0,1992,32,0.6,1,1,1,0,32,7.6,D,5.0,23,5.8,0,26,2024-09-05,258000
PROP_001973,Uptown,Condo,825.0,2,1.5,1955,69,0.0,0,0,1,0,69,6.1,E,9.0,16,3.8,445,62,2024-08-01,186000
PROP_001974,Waterfront,Townhouse,792.0,1,1.0,1977,47,0.05,1,0,1,2016,8,10.0,B,6.0,12,2.4,128,116,2024-05-31,262000
PROP_001975,Uptown,Single Family,1193.0,3,3.0,1954,70,0.32,1,0,1,0,70,4.4,D,8.0,12,5.6,0,10,2024-09-06,244000
PROP_001976,Residential Park,Condo,909.0,2,2.0,2008,16,0.0,1,0,0,2007,17,10.0,F,10.0,8,11.2,323,96,2024-07-08,302000
PROP_001977,Uptown,Single Family,2131.0,4,3.0,1957,67,1.17,2,0,0,0,67,5.4,F,,7,4.0,161,41,2024-08-12,542000
PROP_001978,Suburbs,Single Family,1254.0,2,1.5,2006,18,0.28,2,0,1,0,18,10.0,E,8.0,6,12.0,140,87,2024-07-11,276000
PROP_001979,Industrial,Single Family,1936.0,3,2.0,2005,19,0.19,1,1,0,0,19,7.9,E,4.0,34,9.5,162,84,2024-07-29,288000
PROP_001980,University Area,Single Family,2114.0,5,5.0,1989,35,0.17,2,0,0,0,35,7.9,D,5.0,25,7.8,0,22,2024-10-08,454000
PROP_001981,Midtown,Ranch,2173.0,4,4.0,1953,71,0.26,0,0,1,2018,6,7.9,D,7.0,16,2.8,0,51,2024-08-03,489000
PROP_001982,University Area,Single Family,1542.0,3,2.5,1976,48,0.05,0,0,1,0,48,6.1,F,6.0,16,6.2,163,131,2024-06-06,283000
PROP_001983,Suburbs,Townhouse,512.0,1,1.0,1976,48,0.8,2,1,0,2010,14,8.6,D,9.0,4,11.2,137,50,2024-08-19,170000
PROP_001984,Suburbs,Multi-Family,2276.0,5,5.0,2006,18,0.29,0,0,1,0,18,8.7,F,7.0,13,11.4,0,27,2024-09-05,437000
PROP_001985,Midtown,Condo,1214.0,3,2.5,1950,74,0.0,1,0,1,0,74,6.2,E,7.0,22,1.4,327,20,2024-09-05,295000
PROP_001986,Midtown,Single Family,1359.0,2,2.0,2014,10,0.25,2,1,1,2004,20,10.0,A,7.0,21,1.8,0,6,2024-10-20,447000
PROP_001987,Tech Hub,Townhouse,1810.0,4,4.0,2010,14,0.05,1,0,1,0,14,10.0,F,7.0,14,4.8,225,302,2023-11-11,712000
PROP_001988,Suburbs,Condo,1157.0,2,1.5,1961,63,0.0,2,0,0,0,63,7.2,D,8.0,9,12.6,412,48,2024-07-27,243000
PROP_001989,Suburbs,Townhouse,1398.0,3,2.5,2007,17,0.3,1,0,1,2022,2,6.7,D,9.0,13,13.8,272,14,2024-09-25,336000
PROP_001990,Tech Hub,Townhouse,1580.0,3,3.5,2004,20,0.31,0,0,1,0,20,8.8,F,8.0,19,6.6,132,3,2024-09-12,579000
PROP_001991,University Area,Ranch,1733.0,4,3.0,2009,15,0.26,2,1,1,0,15,9.1,F,6.0,18,6.5,0,63,2024-07-26,433000
PROP_001992,Midtown,Condo,500.0,1,1.5,1961,63,0.0,2,1,1,2007,17,8.6,E,6.0,15,1.1,483,86,2024-06-18,185000
PROP_001993,Historic District,Single Family,1150.0,2,2.5,1957,67,0.28,1,1,0,2002,22,6.1,D,6.0,12,0.7,0,25,2024-08-21,438000
PROP_001994,Midtown,Condo,1259.0,2,2.0,1968,56,0.0,2,0,0,0,56,7.0,E,8.0,17,3.6,294,140,2024-04-20,369000
PROP_001995,University Area,Single Family,996.0,2,1.0,1980,44,0.28,3,0,0,0,44,5.0,E,6.0,25,5.9,0,17,2024-09-19,186000
PROP_001996,Tech Hub,Multi-Family,1865.0,3,2.0,2012,12,0.24,2,0,1,2022,2,10.0,A,9.0,14,5.0,189,63,2024-08-05,597000
PROP_001997,Residential Park,Single Family,877.0,2,1.0,2009,15,0.32,1,0,1,2011,13,9.4,D,9.0,2,9.4,0,13,2024-09-13,257000
PROP_001998,Downtown,Single Family,2291.0,5,5.0,2019,5,0.68,2,0,0,0,5,10.0,A,6.0,26,0.2,0,18,2024-08-20,851000
PROP_001999,Downtown,Multi-Family,3008.0,5,5.0,1936,88,0.57,2,0,0,0,88,5.3,F,5.0,26,0.2,0,41,2024-08-31,593000
PROP_002000,Uptown,Condo,634.0,2,2.5,1923,101,0.0,2,0,1,2021,3,4.9,B,9.0,7,4.2,358,1,2024-09-19,178000
PROP_002001,Uptown,Single Family,1473.0,4,4.5,2006,18,1.12,1,1,0,0,18,9.2,F,8.0,13,4.9,0,10,2024-08-25,513000
PROP_002002,Uptown,Condo,695.0,1,1.0,1972,52,0.0,0,0,0,0,52,6.5,F,8.0,10,4.1,581,8,2024-09-11,137000
